"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","ScanAngleRank","UserData","PointSourceId","GpsTime"
524324.320,4778999.850,1548.190,9362.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.772
524323.940,4778999.920,1548.080,10524.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.765
524324.890,4778999.870,1548.180,8910.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.787
524324.520,4778999.920,1548.230,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.779
524325.160,4778999.890,1548.200,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.794
524325.850,4778999.820,1548.330,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.808
524325.590,4778999.800,1548.270,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.801
524326.320,4778999.940,1548.390,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.822
524326.110,4778999.860,1548.400,11428.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.815
524326.610,4778999.990,1548.400,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.829
524328.740,4778999.750,1548.810,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.864
524328.430,4778999.780,1548.760,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.857
524329.340,4778999.760,1548.850,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.878
524329.000,4778999.790,1548.820,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.871
524330.010,4778999.770,1548.980,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.892
524329.650,4778999.780,1548.910,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.885
524330.960,4778999.890,1549.030,8070.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.914
524330.610,4778999.880,1549.000,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.907
524330.310,4778999.820,1549.000,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.900
524331.240,4778999.930,1549.080,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.921
524332.690,4778999.720,1549.300,8199.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.942
524333.260,4778999.970,1549.450,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.956
524332.910,4778999.880,1549.330,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.949
524356.980,4778999.770,1552.690,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.238
524354.690,4778999.780,1552.340,7102.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.217
524356.010,4778999.920,1552.480,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.231
524352.440,4778999.770,1552.000,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.196
524353.710,4778999.930,1552.210,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.210
524350.080,4778999.950,1551.670,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.175
524351.110,4778999.720,1551.850,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.182
524351.410,4778999.970,1551.850,7747.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.189
524348.390,4778999.820,1551.420,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.154
524349.670,4778999.780,1551.560,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.168
524334.510,4778999.830,1549.520,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.970
524334.140,4778999.720,1549.480,7166.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.963
524334.800,4778999.960,1549.570,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.977
524337.610,4778999.920,1549.980,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.019
524337.160,4778999.900,1549.940,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.012
524336.800,4778999.830,1549.880,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.005
524336.510,4778999.740,1549.820,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587119.998
524339.760,4778999.900,1550.250,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.048
524339.430,4778999.790,1550.190,8264.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.041
524341.670,4778999.960,1550.550,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.076
524341.330,4778999.830,1550.490,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.069
524341.020,4778999.710,1550.470,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.062
524343.910,4778999.710,1550.800,6844.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.097
524342.920,4778999.940,1550.680,7554.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.090
524345.530,4778999.840,1551.040,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.118
524344.160,4778999.960,1550.820,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.104
524347.590,4778999.970,1551.320,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.147
524347.280,4778999.810,1551.290,8264.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.139
524345.940,4778999.970,1551.130,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.125
524398.660,4778999.950,1555.450,12332.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.577
524395.100,4778999.730,1555.410,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.549
524393.830,4778999.910,1555.420,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.542
524390.140,4778999.860,1555.370,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.514
524391.170,4778999.800,1555.380,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.521
524392.230,4778999.710,1555.390,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.528
524388.050,4778999.970,1555.280,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.499
524389.060,4778999.950,1555.270,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.506
524387.090,4778999.970,1555.250,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.492
524384.550,4778999.890,1555.130,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.471
524385.700,4778999.720,1555.150,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.478
524382.520,4778999.970,1554.980,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.457
524383.600,4778999.910,1555.060,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.464
524378.780,4778999.850,1554.800,7683.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.429
524379.890,4778999.750,1554.880,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.436
524376.320,4778999.810,1554.600,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.408
524375.230,4778999.950,1554.540,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.401
524372.710,4778999.790,1554.400,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.379
524373.620,4778999.780,1554.470,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.387
524371.610,4778999.960,1554.250,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.372
524369.210,4778999.940,1554.210,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.351
524370.250,4778999.800,1554.190,9039.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.358
524366.750,4778999.770,1553.870,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.330
524367.750,4778999.710,1554.030,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.337
524365.700,4778999.880,1553.810,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.323
524364.300,4778999.760,1553.600,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.309
524363.210,4778999.970,1553.450,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.302
524361.770,4778999.890,1553.330,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.288
524360.250,4778999.850,1553.070,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.274
524359.020,4778999.740,1552.980,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.259
524358.070,4778999.950,1552.800,9039.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.252
524528.470,4778999.830,1531.630,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.466
524526.370,4778999.870,1532.090,13042.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.452
524524.670,4778999.710,1532.480,12203.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.438
524525.540,4778999.760,1532.820,7747.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.445
524521.560,4778999.950,1533.000,11880.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.417
524519.570,4778999.880,1534.320,4907.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.403
524519.610,4778999.880,1533.490,5746.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.403
524520.670,4778999.860,1533.340,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.410
524518.740,4778999.760,1533.600,13365.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.396
524517.680,4778999.730,1534.790,1549.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.389
524517.710,4778999.730,1533.930,10072.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.389
524515.260,4778999.950,1534.170,12203.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.374
524514.380,4778999.820,1535.220,3615.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.367
524514.410,4778999.820,1534.400,7231.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.367
524512.280,4778999.760,1534.890,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.353
524510.170,4778999.750,1535.120,11428.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.339
524507.340,4778999.800,1535.660,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.318
524508.020,4778999.930,1535.820,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.325
524506.560,4778999.750,1535.660,13817.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.311
524505.750,4778999.680,1535.780,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.304
524500.530,4778999.980,1536.870,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.269
524499.630,4778999.970,1537.130,12332.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.262
524498.680,4778999.960,1537.340,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.254
524497.860,4778999.850,1537.890,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.247
524496.990,4778999.740,1537.760,13558.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.240
524494.610,4778999.870,1538.640,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.226
524493.580,4778999.830,1539.160,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.219
524492.760,4778999.680,1540.350,8587.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,103.000,587121.212
524487.280,4778999.980,1540.900,12073.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.177
524486.280,4778999.970,1541.260,13042.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.170
524483.640,4778999.800,1542.290,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.149
524482.620,4778999.860,1542.630,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.142
524481.500,4778999.930,1543.200,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.135
524480.480,4778999.920,1543.290,12784.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.127
524479.430,4778999.900,1543.450,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.120
524478.290,4778999.900,1543.900,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.113
524477.250,4778999.810,1544.260,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.106
524476.120,4778999.790,1544.560,14075.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.099
524475.020,4778999.720,1545.560,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.092
524471.120,4778999.950,1545.950,13042.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.071
524470.000,4778999.900,1546.310,9039.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.064
524468.930,4778999.850,1546.540,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.057
524467.890,4778999.820,1546.810,13623.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.050
524466.820,4778999.870,1547.130,12784.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.043
524465.780,4778999.920,1547.530,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.036
524464.140,4778999.720,1548.270,12784.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.022
524463.080,4778999.800,1548.100,13817.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.015
524461.910,4778999.930,1548.650,8910.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.008
524460.950,4778999.890,1548.740,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587121.000
524459.780,4778999.950,1548.990,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.993
524458.640,4778999.930,1549.240,11363.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.986
524457.520,4778999.880,1549.490,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.979
524456.370,4778999.880,1549.800,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.972
524455.370,4778999.760,1550.220,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.965
524454.240,4778999.710,1550.470,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.958
524449.470,4778999.970,1551.730,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.930
524447.960,4778999.690,1552.070,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.916
524446.860,4778999.840,1552.260,9362.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.909
524445.280,4778999.730,1552.510,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.895
524444.110,4778999.900,1552.660,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.888
524441.170,4778999.700,1552.820,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.866
524432.500,4778999.700,1553.190,7618.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.810
524431.390,4778999.760,1553.340,9297.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.803
524430.170,4778999.930,1553.460,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.796
524428.540,4778999.760,1553.600,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.782
524427.530,4778999.810,1553.710,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.775
524426.330,4778999.970,1553.840,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.768
524423.560,4778999.700,1554.060,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.746
524421.270,4778999.700,1554.280,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.732
524420.170,4778999.710,1554.330,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.725
524419.130,4778999.720,1554.470,10524.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.718
524418.040,4778999.770,1554.620,11944.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.711
524417.060,4778999.740,1554.620,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.704
524415.880,4778999.830,1554.780,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.697
524414.740,4778999.880,1554.820,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.690
524413.620,4778999.940,1554.900,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.683
524411.110,4778999.770,1555.130,13365.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.662
524410.020,4778999.870,1555.190,8781.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.655
524408.870,4778999.970,1555.300,11815.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.648
524405.910,4778999.790,1555.380,12267.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.626
524404.920,4778999.730,1555.350,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.619
524403.810,4778999.790,1555.390,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.612
524402.880,4778999.760,1555.420,9297.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.605
524401.890,4778999.790,1555.450,8651.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.598
524400.760,4778999.900,1555.430,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.591
524399.750,4778999.910,1555.450,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587120.584
524660.930,4778999.670,1528.220,10201.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,1.000,587122.595
524661.260,4778999.720,1528.210,12073.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,1.000,587122.602
524659.740,4778999.950,1528.300,10266.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,587122.581
524658.240,4778999.990,1528.240,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.560
524659.190,4778999.670,1528.320,12525.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,2.000,587122.567
524659.470,4778999.810,1528.290,11105.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,1.000,587122.574
524658.060,4778999.740,1528.340,13429.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,587122.553
524656.210,4778999.760,1528.290,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.532
524656.640,4778999.920,1528.260,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.539
524654.590,4778999.930,1528.290,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.518
524655.700,4778999.640,1528.290,12655.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.525
524654.160,4778999.740,1528.350,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.510
524652.480,4778999.960,1528.360,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.496
524653.550,4778999.680,1528.330,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.503
524651.510,4778999.810,1528.360,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.482
524652.000,4778999.870,1528.350,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.489
524650.690,4778999.630,1528.400,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.468
524651.130,4778999.700,1528.360,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.475
524649.650,4778999.970,1528.340,13494.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.461
524648.660,4778999.740,1528.370,11686.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.447
524649.200,4778999.840,1528.350,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.454
524646.460,4778999.960,1528.360,11363.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.426
524645.190,4778999.890,1528.390,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.412
524645.860,4778999.910,1528.420,12332.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.419
524644.770,4778999.670,1528.440,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.405
524642.250,4778999.640,1528.430,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.376
524639.940,4778999.970,1528.380,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.355
524639.290,4778999.950,1528.360,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.348
524638.510,4778999.980,1528.440,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.341
524637.260,4778999.950,1528.370,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.327
524637.890,4778999.950,1528.400,10524.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.334
524636.670,4778999.920,1528.350,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.320
524636.150,4778999.820,1528.360,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.313
524635.530,4778999.780,1528.360,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.306
524633.220,4778999.940,1528.350,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.285
524632.670,4778999.820,1528.360,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.278
524631.970,4778999.810,1528.320,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.271
524631.270,4778999.790,1528.400,12203.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.264
524630.590,4778999.770,1528.360,12332.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.256
524629.900,4778999.750,1528.280,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,587122.249
